PWL_ID,NAME,DESCRIPT,BASIN,FACT_SHEET,Shape__Area,Shape__Length
0902-0036,Lake Titus,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0902-0036.pdf,1745717.013,8157.788339
0902-0039,Meacham Lake,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0902-0039.html,4735199.205,9424.71502
1004-0083,Hadley Pond,entire lake,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1004-0083.pdf,154194.5232,1796.936577
1101-0075,Carp Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1101-0075.pdf,82541.27759,1222.933779
1101-0078,Mud Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1101-0078.pdf,48283.97119,891.4767547
0906-0054,"Indian Pond, Crooked Pond",total area of both lakes,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0906-0054.pdf,389430.9897,7197.780707
0902-0011,Diamond Lake,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0902-0011.html,46287.4458,920.2716727
1001-0027,"Bartlett, Mud, North Ponds",total area of three lakes,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1001-0027.html,563236.752,7239.66597
1102-0015,Schaghticoke Reservoir,entire reservoir,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1102-0015.html,490834.3965,5678.804836
0906-0050,Mud Lake,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0906-0050.pdf,645944.8694,10646.77624
0903-0175,"Moose Pond, Shaw Pond",total area of both lakes,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0175.pdf,829312.6294,5574.605408
0903-0176,"Mountain Pond, more",entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0176.html,70856.08813,1838.042582
1104-0165,Charley Lake,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0165.pdf,138635.0942,1770.973737
0903-0188,"Grampus Lake, Moonshine Pd, Mohegan Lake",total are of all three lakes,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0188.pdf,1620888.061,13045.94362
0801-0432,Granny Marsh Pond,entire lake,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0432.pdf,102350.584,2515.306535
1201-0101,Iroquios Lake,entire lake,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1201-0101.pdf,29731.45557,964.486258
1104-0295,Woodruff Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0295.pdf,175562.9475,2334.392514
0801-0420,Brandy Lake,entire lake,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0420.pdf,66972.5144,1159.071768
0903-0117,Clear/Woodbury Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0117.pdf,56992.49341,952.4353422
1003-0063,Buck Pond,entire lake,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1003-0063.pdf,523650.0127,3732.020343
1403-0035,"Frick, Hodge Ponds",total area of both lakes,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0035.pdf,101879.0156,1942.212336
1003-0093,Square Pond,entire lake,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1003-0093.pdf,847372.9583,5503.301215
1104-0301,Wolf Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0301.pdf,566856.9641,5061.43607
1104-0302,Deer Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0302.pdf,379994.417,3533.029653
0905-0015,Rock Lake,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0905-0015.html,224182.6753,2777.09663
1104-0140,Harrisburg Lake,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0140.pdf,644494.2974,10292.13951
1104-0141,"Bullhead Pond, St. Johns Lake",total area of both lakes,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0141.pdf,174244.3008,3403.865777
0903-0121,"Heavens Pond, more",entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0121.pdf,178010.8418,3186.915214
0905-0143,"Smith Pond, Jones Pond",total area of both lakes,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0905-0143.pdf,158203.4915,2462.595537
1202-0012,Schoharie Reservoir,entire reservoir,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1202-0012.html,4579022.249,23822.17495
1000-0004,"Lake Champlain, South Lake","Lake Champlain, South Lake",Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1000-0004.html,23285879.12,136469.4142
1001-0001,Cumberland Bay,"entire bay, as described below",Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1001-0001.html,10758055.67,16873.38582
0801-0451,North Lake,entire lake,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0451.html,1746671.06,18351.08944
1301-0218,Spring Lakes,total area of both lakes,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1301-0218.pdf,129425.8186,3762.238591
1401-0100,"Tusten Mountain Lake, Lake LaBarr",total area of both lakes,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1401-0100.pdf,78365.53174,1303.049878
1102-0031,Peckham Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1102-0031.pdf,43085.69995,907.8098009
1104-0127,"Rice, Port Reservoirs",total area of both reservoirs,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0127.pdf,142942.0261,3219.03262
0801-0418,Long Lake,entire lake,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0418.html,610258.8943,12426.74804
1201-0172,Mud Lake,entire lake,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1201-0172.pdf,71013.21069,1239.67122
1104-0303,Pickwacket Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0303.pdf,838460.1396,5420.943929
1104-0304,Countyline Flow,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0304.pdf,323457.8694,4176.601566
1104-0305,Newcomb Lake,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0305.pdf,1819412.121,17871.75129
0905-0178,Nicks Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0905-0178.pdf,59688.19629,1243.200073
1104-0264,Cheney Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0264.pdf,245944.9153,2956.413148
0905-0062,"Bear Pond, Diana Pond",total area of both lakes,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0905-0062.html,419301.5759,5683.100711
1201-0109,Harrower Pond,entire pond,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1201-0109.pdf,110330.0171,2325.667777
1201-0110,Galway Lake (Amsterdam Reservoir),entire lake,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1201-0110.html,2116635.197,11437.26993
1003-0064,"Mountain Lake, Little Hope Lake",total area of selected lakes,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1003-0064.pdf,483882.156,6688.181985
1201-0173,Lake Tribs to Fire Flow,total area of all lakes,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1201-0173.pdf,171044.0403,3230.623428
1003-0048,Upper Saranac Lake,entire lake,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1003-0048.html,19603337.01,75754.53498
1003-0060,Loon Lake,entire lake,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1003-0060.pdf,1438381.966,12882.44954
1004-0059,Black Brook Pond,entire lake,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1004-0059.pdf,8206.001221,457.7744816
0905-0165,"French Pond, Clear Pond",total area of both lakes,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0905-0165.pdf,117535.0166,2659.879956
1003-0078,First/Second Ponds,total area of both lakes,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1003-0078.pdf,622206.9629,7897.43109
1003-0079,Lake Colby,entire lake,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1003-0079.pdf,1194104.876,6215.910437
0905-0072,Gull Lake,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0905-0072.html,301996.6643,2924.365298
0902-0127,Windfall Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0902-0127.pdf,420877.8188,4994.708334
0903-0186,Mosquito Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0186.pdf,45748.1897,1784.815384
0903-0187,McRorie Lake/Rock Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0187.pdf,1608298.636,11896.67042
1003-0088,Follensby Clear Pond,entire lake,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1003-0088.pdf,1984636.45,14612.78792
1005-0058,Sly Pond,entire lake,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1005-0058.pdf,165448.9485,2453.834187
0801-0409,Buck Pond,entire lake,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0409.pdf,163301.957,4793.286254
0801-0438,Chamber Lake,entire lake,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0438.pdf,106213.7754,1833.494029
0903-0172,Lower County Line Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0172.pdf,20090.19434,762.9816041
1004-0060,Fern Lake,entire lake,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1004-0060.html,1690223.344,6989.453418
1104-0290,Beaver Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0290.pdf,346147.8564,4437.511942
0903-0057,Lost Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0057.html,43007.62964,1100.386811
1003-0080,Lower Saranac Lake,entire lake,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1003-0080.html,8681108.802,45986.71613
1003-0081,McCauley Pond,entire lake,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1003-0081.pdf,307475.4167,2444.298977
1003-0083,Middle Saranac Lake (incl Weller Pond),entire lake,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1003-0083.html,6425335.776,29718.60789
0906-0048,Dority Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0906-0048.pdf,112356.29,1561.96462
0903-0166,"Blueberry Pond, White Lily Pond",total area of both lakes,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0166.pdf,130497.9695,3021.749668
0903-0167,Ampersand Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0167.pdf,1435978.271,11177.68795
0905-0088,Minor Lakes Trib to Wolf Pond Outlet,total area of all selected lakes,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0905-0088.html,302671.9065,7755.399062
1104-0061,Lewey Lake,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0061.pdf,1498342.573,7757.341733
1104-0073,Round Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0073.pdf,30968.448,985.625317
0905-0156,"Silver Dawn Lake, L. Silver Dawn Lake",total area of both lakes,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0905-0156.pdf,60709.09082,1687.669494
1103-0016,McDougall Lake,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1103-0016.pdf,95745.28809,1178.176853
0801-0433,Bear Lake,entire lake,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0433.pdf,210727.0286,2602.894312
0801-0435,"Fourth, Third, Second Bisby Lakes",total area of all three lakes,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0435.pdf,897137.042,12499.09641
1104-0155,"Murphy Lake, Willis Lake",total area of both lakes,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0155.pdf,147040.3125,2042.530766
0905-0030,"Crystal Lake, more",entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0905-0030.html,58733.19189,1032.68502
0903-0135,Little Moose Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0135.pdf,45067.41406,1033.413731
1104-0216,Hewitt Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0216.pdf,689305.3167,5068.941207
1104-0234,Pyramid Lake,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0234.pdf,617637.5178,6302.2203
1104-0043,Minerva Lake,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0043.pdf,354057.9343,4095.878422
1104-0047,Piseco Lake,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0047.pdf,11352079.8,35225.67578
1005-0042,Minor Lakes in Bishop Brook Watershed,total area of selected lakes,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1005-0042.pdf,100513.5466,3030.753569
0902-0142,"Black Pond, more",entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0902-0142.pdf,24431.44238,794.7470749
0902-0144,"Wolf Pond, Rice Lake",total area of both lakes,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0902-0144.pdf,544865.1729,6680.38064
1201-0175,Pleasant Lake,entire lake,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1201-0175.html,982186.2996,6409.816175
1005-0031,Lakes Pond,entire lake,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1005-0031.pdf,298440.7212,4343.555854
1104-0220,Bullet Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0220.pdf,124251.0686,1708.168801
1104-0311,Sanford Lake,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0311.pdf,196428.2251,1928.089088
1003-0072,McKenzie Pond,entire lake,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1003-0072.pdf,970948.6758,6225.455312
0902-0108,Mountain Ponds,total area of both lakes,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0902-0108.html,60254.06055,3286.302111
1005-0037,Sawmill Pond,entire lake,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1005-0037.pdf,24985.53589,805.9094349
1005-0038,Dolph/Beaver Pond,entire lake,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1005-0038.pdf,185668.4033,3828.302307
1005-0040,Hadlock Pond,entire lake,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1005-0040.html,789927.6741,6679.277455
0902-0146,Chain Lake,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0902-0146.pdf,372962.4897,6547.984534
0902-0147,"Clear, Mountain, Beaver Valley Ponds",total area of all three lakes,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0902-0147.pdf,381708.0837,8442.882886
1005-0032,"Crossett Pond, Thurber Pond",total area of both lakes,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1005-0032.pdf,560628.866,7690.492826
1201-0171,Indian Lake,entire lake,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1201-0171.pdf,80512.3186,1545.352486
0801-0450,"Quiver Pond, Mountain Pond",total area of both lakes,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0450.pdf,138784.0747,2414.947068
1201-0184,"Waters Millpond, Long Lake",total area of both lakes,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1201-0184.pdf,149334.5952,2725.922645
1403-0068,North Pond,entire lake,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1403-0068.pdf,223218.6921,2167.702669
1000-0001,"Lake Champlain, Main Lake, North","portion of lake, Canadian border to/incl Cumberland Bay",Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1000-0001.html,74198214,102368.0298
1302-0115,Barrett Pond,entire lake,Lower Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1302-0115.html,292022.8,2738.244663
0902-0064,Mountain Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0902-0064.pdf,34997.07349,1380.940314
0905-0016,Sand Lake,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0905-0016.html,294343.416,2748.14213
1202-0006,"White Birch Pond, Fawn Lake",total area of both lakes,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1202-0006.pdf,122242.7363,2167.030443
0903-0169,Dawson Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0169.pdf,49926.96875,1661.875169
0905-0175,"Shingle Pond, more",entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0905-0175.pdf,35849.24878,853.7582167
1104-0299,Corner Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0299.pdf,246551.5552,2605.917009
0902-0119,McCavanaugh Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0902-0119.pdf,113348.0615,1663.596855
0801-0316,Crystal Lake,entire lake,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0316.html,300028.4883,2490.468447
1201-0141,Hinds Pond,entire lake,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1201-0141.pdf,86366.09424,1698.563077
0801-0416,Round Lake,entire lake,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0416.pdf,215269.4346,2116.983412
0801-0400,Lost Pond,entire lake,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0400.pdf,48818.24072,1680.392031
0801-0341,Pleasant Lake,entire lake,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0341.pdf,59671.39087,926.2055904
1001-0015,Willsboro Bay,"entire bay, as described below",Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1001-0015.html,9618362.959,19714.8174
1003-0073,Oseetah Lake,entire lake,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1003-0073.html,2868384.682,21876.00671
0801-0448,"Mink Lake, Reed Pond",total area of both lakes,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0448.pdf,86379.53638,2421.14359
0801-0377,Bug Lake,entire lake,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0377.html,357998.0977,4033.184234
0801-0378,Eighth Lake,entire lake,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0378.html,1238053.682,6632.609779
1005-0029,"Greenland Pond, Fishbrook Pond",total area of both lakes,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1005-0029.pdf,170139.3125,2974.096731
1104-0236,Gooseneck Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0236.pdf,303516.9199,4440.860329
0903-0094,Rock Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0094.pdf,69818.31519,1095.355047
1005-0041,Lake Nebo,entire lake,Lake Champlain,https://www.dec.ny.gov/data/WQP/PWL/1005-0041.pdf,495933.5806,4806.935312
1202-0016,Central Bridge Reservoirs,total area of both reservoirs,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1202-0016.html,103628.0579,1764.139772
1104-0297,Arbutus Lake,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0297.pdf,479583.3145,4334.945349
1104-0298,"Catlin Lake, Long Lake, Caitlin Lake",total area of all three lakes,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0298.pdf,2743978.213,18912.02226
0902-0083,Owls Head Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0902-0083.pdf,52270.4375,1468.644903
1104-0230,Rock Pond,entire lake,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0230.pdf,232814.3289,3229.065023
0801-0379,Nicks Lake,entire lake,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0379.html,806519.4575,8694.664952
0801-0380,Rock Pond,entire lake,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0380.pdf,76247.6272,1129.60606
0902-0056,Lower Chateaugay Lake and Narrows,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0902-0056.pdf,2198780.413,7549.150997
0801-0384,Combs Lake,entire lake,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0384.pdf,31791.93359,1041.152859
0801-0385,Green Lake,entire lake,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0385.pdf,106944.7915,1507.715096
0801-0311,Cranberry Pond,entire lake,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0311.pdf,87286.04248,1322.339805
0903-0182,Mud Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0182.pdf,394497.3752,5623.870357
0903-0183,Owls Head Pond,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0183.pdf,62855.64624,1077.507744
0801-0430,Brewer Lake,entire lake,Black River,https://www.dec.ny.gov/data/WQP/PWL/0801-0430.pdf,83412.90674,1638.318978
0906-0007,Mud Lake,entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0906-0007.pdf,907565.739,7447.950664
0905-0024,"Walker Lake, more",entire lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0905-0024.html,166634.6479,2374.972191
0905-0144,"Mud Pond, Greenwood Lake",total area of both lakes,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0905-0144.pdf,63144.19556,1605.234868
